id,geographic_area_name,estimate_total,estimate_total_car_truck_or_van,estimate_total_public_transportation,estimate_total_public_transportation_bus,estimate_total_public_transportation_subway_or_elevated_rail,estimate_total_public_transportation_long_distance_train_or_commuter_rail,estimate_total_public_transportation_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico,estimate_total_public_transportation_ferryboat,estimate_total_taxicab,estimate_total_motorcycle,estimate_total_bicycle,estimate_total_walked,estimate_total_other_means,estimate_total_worked_from_home
1500000US530330061003,"Block Group 3, Census Tract 61, King County, Washington",1371,579,394,394,0,0,0,0,20,0,97,122,0,159
1500000US530330061004,"Block Group 4, Census Tract 61, King County, Washington",1004,659,99,99,0,0,0,0,0,0,94,20,46,86
1500000US530330062001,"Block Group 1, Census Tract 62, King County, Washington",1082,545,188,149,39,0,0,0,0,0,88,91,0,170
1500000US530330062002,"Block Group 2, Census Tract 62, King County, Washington",1006,584,160,127,22,0,11,0,0,0,43,83,0,136
1500000US530330062003,"Block Group 3, Census Tract 62, King County, Washington",536,337,93,80,13,0,0,0,0,0,20,61,0,25
1500000US530330063001,"Block Group 1, Census Tract 63, King County, Washington",1113,839,207,194,13,0,0,0,0,0,0,20,14,33
1500000US530330063002,"Block Group 2, Census Tract 63, King County, Washington",366,248,27,27,0,0,0,0,0,0,0,44,0,47
1500000US530330063003,"Block Group 3, Census Tract 63, King County, Washington",648,473,19,19,0,0,0,0,0,0,21,0,0,135
1500000US530330063004,"Block Group 4, Census Tract 63, King County, Washington",658,466,35,35,0,0,0,0,0,0,16,47,28,66
1500000US530330064001,"Block Group 1, Census Tract 64, King County, Washington",836,587,141,141,0,0,0,0,0,0,11,11,18,68
1500000US530330064002,"Block Group 2, Census Tract 64, King County, Washington",600,269,72,52,20,0,0,0,0,0,63,69,7,120
1500000US530330064003,"Block Group 3, Census Tract 64, King County, Washington",632,295,104,104,0,0,0,0,0,0,44,52,0,137
1500000US530330065001,"Block Group 1, Census Tract 65, King County, Washington",656,399,52,52,0,0,0,0,0,0,59,35,21,90
1500000US530330065002,"Block Group 2, Census Tract 65, King County, Washington",1415,483,305,267,38,0,0,0,0,0,69,450,0,108
1500000US530330065003,"Block Group 3, Census Tract 65, King County, Washington",1279,477,390,205,151,0,34,0,0,0,66,218,0,128
1500000US530330066001,"Block Group 1, Census Tract 66, King County, Washington",1426,558,400,365,35,0,0,0,0,0,113,261,0,94
1500000US530330066002,"Block Group 2, Census Tract 66, King County, Washington",1850,1021,494,480,0,0,14,0,0,21,66,201,0,47
1500000US530330067001,"Block Group 1, Census Tract 67, King County, Washington",2619,724,709,709,0,0,0,0,0,0,109,987,38,52
1500000US530330067002,"Block Group 2, Census Tract 67, King County, Washington",1904,749,253,253,0,0,0,0,0,0,71,585,26,220
1500000US530330067003,"Block Group 3, Census Tract 67, King County, Washington",1392,787,142,142,0,0,0,0,0,58,0,249,28,128
1500000US530330067004,"Block Group 4, Census Tract 67, King County, Washington",1015,370,183,146,37,0,0,0,0,0,87,225,34,116
1500000US530330068001,"Block Group 1, Census Tract 68, King County, Washington",847,480,146,146,0,0,0,0,0,11,20,52,25,113
1500000US530330068002,"Block Group 2, Census Tract 68, King County, Washington",1218,663,238,238,0,0,0,0,0,0,75,70,14,158
1500000US530330069001,"Block Group 1, Census Tract 69, King County, Washington",786,406,231,215,16,0,0,0,0,0,22,0,21,106
1500000US530330069002,"Block Group 2, Census Tract 69, King County, Washington",703,380,67,67,0,0,0,0,0,0,45,60,0,151
1500000US530330069003,"Block Group 3, Census Tract 69, King County, Washington",667,350,158,158,0,0,0,0,0,0,0,56,0,103
1500000US530330069004,"Block Group 4, Census Tract 69, King County, Washington",959,542,200,200,0,0,0,0,0,0,13,71,0,133
1500000US530330070001,"Block Group 1, Census Tract 70, King County, Washington",759,235,369,369,0,0,0,0,0,0,24,84,0,47
1500000US530330070002,"Block Group 2, Census Tract 70, King County, Washington",980,295,472,472,0,0,0,0,0,0,0,161,0,52
1500000US530330070003,"Block Group 3, Census Tract 70, King County, Washington",1319,669,190,190,0,0,0,0,0,0,31,360,28,41
1500000US530330070004,"Block Group 4, Census Tract 70, King County, Washington",754,331,217,217,0,0,0,0,0,0,0,27,0,179
1500000US530330070005,"Block Group 5, Census Tract 70, King County, Washington",638,374,180,180,0,0,0,0,0,0,0,84,0,0
1500000US530330070006,"Block Group 6, Census Tract 70, King County, Washington",818,456,159,159,0,0,0,0,0,0,0,203,0,0
1500000US530330071001,"Block Group 1, Census Tract 71, King County, Washington",1416,673,248,248,0,0,0,0,80,0,93,183,16,123
1500000US530330071002,"Block Group 2, Census Tract 71, King County, Washington",2488,722,841,725,91,0,0,25,20,0,76,689,13,127
1500000US530330072001,"Block Group 1, Census Tract 72, King County, Washington",4741,868,665,560,0,0,80,25,31,0,0,2814,73,290
1500000US530330072002,"Block Group 2, Census Tract 72, King County, Washington",1832,362,107,107,0,0,0,0,35,0,47,1058,29,194
1500000US530330072003,"Block Group 3, Census Tract 72, King County, Washington",1848,509,210,173,0,0,37,0,31,0,0,966,27,105
1500000US530330073001,"Block Group 1, Census Tract 73, King County, Washington",2747,621,354,323,5,0,26,0,0,0,37,1610,0,125
1500000US530330073002,"Block Group 2, Census Tract 73, King County, Washington",1092,141,334,334,0,0,0,0,26,11,35,523,0,22
1500000US530330073003,"Block Group 3, Census Tract 73, King County, Washington",2122,539,394,359,0,8,27,0,0,0,18,1047,0,124
1500000US530330074011,"Block Group 1, Census Tract 74.01, King County, Washington",1071,340,389,204,53,0,108,24,0,0,61,195,0,86
1500000US530330074012,"Block Group 2, Census Tract 74.01, King County, Washington",1288,415,437,302,131,0,4,0,47,0,0,369,0,20
1500000US530330074013,"Block Group 3, Census Tract 74.01, King County, Washington",1073,450,281,174,65,0,42,0,0,0,38,251,15,38
1500000US530330074014,"Block Group 4, Census Tract 74.01, King County, Washington",1357,215,291,193,57,0,41,0,0,0,124,622,0,105
1500000US530330074021,"Block Group 1, Census Tract 74.02, King County, Washington",1682,389,533,369,99,0,65,0,0,0,0,597,36,127
1500000US530330074022,"Block Group 2, Census Tract 74.02, King County, Washington",1306,277,362,309,37,0,16,0,0,0,82,558,0,27
1500000US530330074023,"Block Group 3, Census Tract 74.02, King County, Washington",1391,321,303,284,0,19,0,0,0,0,59,695,0,13
1500000US530330075001,"Block Group 1, Census Tract 75, King County, Washington",1272,290,150,103,0,0,47,0,30,0,101,669,30,2
1500000US530330075002,"Block Group 2, Census Tract 75, King County, Washington",1188,274,196,143,53,0,0,0,0,0,60,542,0,116
1500000US530330075003,"Block Group 3, Census Tract 75, King County, Washington",1307,414,451,338,113,0,0,0,25,26,0,126,48,217
1500000US530330075004,"Block Group 4, Census Tract 75, King County, Washington",2054,717,480,400,80,0,0,0,167,0,34,621,0,35
1500000US530330075005,"Block Group 5, Census Tract 75, King County, Washington",1351,326,583,399,184,0,0,0,0,0,51,322,0,69
1500000US530330076001,"Block Group 1, Census Tract 76, King County, Washington",930,207,380,333,47,0,0,0,14,0,16,205,0,108
1500000US530330076002,"Block Group 2, Census Tract 76, King County, Washington",1143,489,402,402,0,0,0,0,0,0,112,47,46,47
1500000US530330076003,"Block Group 3, Census Tract 76, King County, Washington",985,277,392,279,113,0,0,0,47,0,16,152,19,82
1500000US530330077001,"Block Group 1, Census Tract 77, King County, Washington",862,465,192,127,45,20,0,0,0,0,66,40,30,69
1500000US530330077002,"Block Group 2, Census Tract 77, King County, Washington",725,300,179,179,0,0,0,0,0,17,19,125,0,85
1500000US530330077003,"Block Group 3, Census Tract 77, King County, Washington",570,268,165,165,0,0,0,0,0,12,46,36,0,43
1500000US530330077004,"Block Group 4, Census Tract 77, King County, Washington",1640,790,644,623,21,0,0,0,0,17,0,158,0,31
1500000US530330078001,"Block Group 1, Census Tract 78, King County, Washington",605,463,36,36,0,0,0,0,0,0,23,0,0,83
1500000US530330078002,"Block Group 2, Census Tract 78, King County, Washington",1295,758,190,181,9,0,0,0,0,0,39,59,19,230
1500000US530330078003,"Block Group 3, Census Tract 78, King County, Washington",699,356,146,146,0,0,0,0,0,0,58,50,0,89
1500000US530330078004,"Block Group 4, Census Tract 78, King County, Washington",676,334,101,101,0,0,0,0,0,16,116,48,0,61
1500000US530330079001,"Block Group 1, Census Tract 79, King County, Washington",838,315,363,309,20,0,14,20,0,0,20,101,0,39
1500000US530330079002,"Block Group 2, Census Tract 79, King County, Washington",626,244,154,154,0,0,0,0,0,0,65,105,0,58
1500000US530330079003,"Block Group 3, Census Tract 79, King County, Washington",604,182,170,170,0,0,0,0,20,0,16,152,0,64
1500000US530330079004,"Block Group 4, Census Tract 79, King County, Washington",916,368,239,203,16,0,20,0,0,0,0,175,0,134
1500000US530330079005,"Block Group 5, Census Tract 79, King County, Washington",1356,533,320,236,40,0,44,0,0,0,76,408,0,19
1500000US530330080011,"Block Group 1, Census Tract 80.01, King County, Washington",1606,656,189,189,0,0,0,0,0,0,0,577,0,184
1500000US530330080012,"Block Group 2, Census Tract 80.01, King County, Washington",614,82,144,144,0,0,0,0,0,0,23,365,0,0
1500000US530330080013,"Block Group 3, Census Tract 80.01, King County, Washington",972,211,124,116,8,0,0,0,39,0,0,539,0,59
1500000US530330080014,"Block Group 4, Census Tract 80.01, King County, Washington",1396,408,75,75,0,0,0,0,27,0,0,675,90,121
1500000US530330080015,"Block Group 5, Census Tract 80.01, King County, Washington",871,223,154,154,0,0,0,0,33,0,0,425,0,36
1500000US530330080021,"Block Group 1, Census Tract 80.02, King County, Washington",1187,318,347,310,32,0,5,0,0,0,12,374,13,123
1500000US530330080022,"Block Group 2, Census Tract 80.02, King County, Washington",1070,272,157,113,0,15,29,0,28,21,71,431,0,90
1500000US530330081001,"Block Group 1, Census Tract 81, King County, Washington",1692,405,410,354,39,0,17,0,52,0,0,698,0,127
1500000US530330081002,"Block Group 2, Census Tract 81, King County, Washington",584,8,231,179,8,0,44,0,0,0,0,311,0,34
1500000US530330081003,"Block Group 3, Census Tract 81, King County, Washington",530,208,91,91,0,0,0,0,0,0,0,197,0,34
1500000US530330082001,"Block Group 1, Census Tract 82, King County, Washington",1292,249,259,150,40,16,18,35,24,0,0,704,18,38
1500000US530330082002,"Block Group 2, Census Tract 82, King County, Washington",868,86,195,147,0,0,48,0,0,0,0,447,37,103
1500000US530330082003,"Block Group 3, Census Tract 82, King County, Washington",727,260,123,104,0,19,0,0,0,18,0,326,0,0
1500000US530330083001,"Block Group 1, Census Tract 83, King County, Washington",802,223,127,114,0,0,13,0,0,0,43,347,15,47
1500000US530330083002,"Block Group 2, Census Tract 83, King County, Washington",1516,363,345,345,0,0,0,0,0,0,0,727,9,72
1500000US530330084001,"Block Group 1, Census Tract 84, King County, Washington",1518,516,340,300,14,0,26,0,37,0,71,423,54,77
1500000US530330084002,"Block Group 2, Census Tract 84, King County, Washington",1291,317,300,201,20,15,64,0,18,0,0,515,0,141
1500000US530330084003,"Block Group 3, Census Tract 84, King County, Washington",1023,163,335,269,43,0,23,0,0,0,21,465,0,39
1500000US530330085001,"Block Group 1, Census Tract 85, King County, Washington",760,166,179,151,19,0,0,9,0,0,13,386,0,16
1500000US530330085002,"Block Group 2, Census Tract 85, King County, Washington",554,217,96,75,21,0,0,0,0,0,9,232,0,0
1500000US530330085003,"Block Group 3, Census Tract 85, King County, Washington",115,55,33,33,0,0,0,0,0,0,0,27,0,0
1500000US530330086001,"Block Group 1, Census Tract 86, King County, Washington",1481,365,395,280,49,0,66,0,17,59,67,546,0,32
1500000US530330086002,"Block Group 2, Census Tract 86, King County, Washington",1280,304,208,191,17,0,0,0,6,17,126,472,0,147
1500000US530330086003,"Block Group 3, Census Tract 86, King County, Washington",878,391,289,259,13,0,17,0,0,18,0,160,0,20
1500000US530330087001,"Block Group 1, Census Tract 87, King County, Washington",1102,402,282,272,0,0,10,0,0,0,142,185,31,60
1500000US530330087002,"Block Group 2, Census Tract 87, King County, Washington",787,398,225,225,0,0,0,0,0,9,33,49,0,73
1500000US530330087003,"Block Group 3, Census Tract 87, King County, Washington",976,354,229,218,0,0,11,0,12,0,99,213,14,55
1500000US530330088001,"Block Group 1, Census Tract 88, King County, Washington",927,423,287,287,0,0,0,0,41,0,22,32,9,113
1500000US530330088002,"Block Group 2, Census Tract 88, King County, Washington",1067,554,194,194,0,0,0,0,9,0,79,124,0,107
1500000US530330088003,"Block Group 3, Census Tract 88, King County, Washington",1002,484,383,383,0,0,0,0,0,0,58,38,0,39
